DEPP;CODCOMP;COMP;DEP;CODCOM;COM;PMUN;PCAP;PTOT
27;554;La Chapelle-Longueville;27;588;Saint-Pierre-d'Autils;945;26;971
27;049;Mesnil-en-Ouche;27;596;Saint-Pierre-du-Mesnil;93;0;93
27;516;Treis-Sants-en-Ouche;27;600;Saint-Quentin-des-Isles;221;3;224
27;263;Perrey;27;607;Saint-Thurien;238;1;239
27;022;Le Val d'Hazey;27;519;Sainte-Barbe-sur-Gaillon;322;4;326
27;107;Bourneville-Sainte-Croix;27;526;Sainte-Croix-sur-Aizier;292;6;298
27;565;Le Lesme;27;565;Sainte-Marguerite-de-l'Autel;572;5;577
27;049;Mesnil-en-Ouche;27;566;Sainte-Marguerite-en-Ouche;98;1;99
27;089;Thénouville;27;626;Theillement;426;10;436
27;049;Mesnil-en-Ouche;27;628;Thevray;307;4;311
27;032;Chambois;27;634;Thomer-la-Sôgne;344;13;357
27;638;Le Thuit de l'Oison;27;636;Thuit-Anger;721;7;728
27;638;Le Thuit de l'Oison;27;638;Thuit-Signol;2463;40;2503
27;638;Le Thuit de l'Oison;27;639;Thuit-Simer;486;5;491
27;290;Goupil-Othon;27;642;Tilleul-Othon;363;8;371
27;676;Les Trois Lacs;27;647;Tosny;627;15;642
27;412;Terres de Bord;27;648;Tostes;443;9;452
27;471;Porte-de-Seine;27;651;Tournedos-sur-Seine;99;1;100
27;213;Vexin-sur-Epte;27;653;Tourny;937;32;969
27;089;Thénouville;27;657;Touville;182;3;185
27;676;Les Trois Lacs;27;676;Venables;782;24;806
27;679;Verneuil d'Avre et d'Iton;27;679;Verneuil-sur-Avre;6602;363;6965
27;685;La Vieille-Lyre;27;685;Vieille-Lyre;617;16;633
27;022;Le Val d'Hazey;27;687;Vieux-Villez;193;3;196
28;199;Janville-en-Beauce;28;002;Allaines-Mervilliers;303;14;317
28;023;Bailleau-Armenonville;28;011;Armenonville-les-Gâtineaux;285;12;297
28;012;Commune nouvelle d'Arrou;28;012;Arrou;1432;32;1464
28;015;Auneau-Bleury-Saint-Symphorien;28;015;Auneau;4767;62;4829
28;103;Cloyes-les-Trois-Rivières;28;017;Autheuil;179;10;189
28;018;Authon-du-Perche;28;018;Authon-du-Perche;1186;13;1199
28;406;Éole-en-Beauce;28;020;Baignolet;111;6;117
28;015;Auneau-Bleury-Saint-Symphorien;28;361;Bleury-Saint-Symphorien;1272;24;1296
28;226;Maillebois;28;043;Blévy;369;6;375
28;012;Commune nouvelle d'Arrou;28;044;Boisgasson;108;4;112
28;236;Arcisses;28;063;Brunelles;534;15;549
28;103;Cloyes-les-Trois-Rivières;28;083;Charray;104;2;106
28;012;Commune nouvelle d'Arrou;28;093;Châtillon-en-Dunois;834;11;845
28;393;Tremblay-les-Villages;28;097;Chêne-Chenu;367;11;378
28;330;Villemaury;28;101;Civry;341;2;343
28;103;Cloyes-les-Trois-Rivières;28;103;Cloyes-sur-le-Loir;2690;53;2743
28;236;Arcisses;28;112;Coudreceau;491;8;499
28;012;Commune nouvelle d'Arrou;28;115;Courtalain;656;9;665
28;226;Maillebois;28;125;Dampierre-sur-Blévy;251;5;256
28;103;Cloyes-les-Trois-Rivières;28;133;Douy;568;9;577
28;393;Tremblay-les-Villages;28;138;Écublé;505;16;521
28;406;Éole-en-Beauce;28;145;Fains-la-Folie;342;6;348
28;103;Cloyes-les-Trois-Rivières;28;150;Ferté-Villeneuil;379;8;387
28;331;Saintigny;28;165;Frétigny;521;10;531
28;386;Thimert-Gâtelles;28;174;Gâtelles;398;6;404
28;406;Éole-en-Beauce;28;179;Germignonville;223;3;226
28;393;Tremblay-les-Villages;28;181;Gironville-et-Neuville;289;8;297
28;199;Janville-en-Beauce;28;199;Janville;1840;30;1870
28;012;Commune nouvelle d'Arrou;28;204;Langey;355;3;358
28;334;Saint-Denis-Lanneray;28;205;Lanneray;540;12;552
28;330;Villemaury;28;224;Lutz-en-Dunois;375;13;388
28;120;Crucey-Villages;28;228;Mainterne;74;0;74
28;236;Arcisses;28;236;Margon;1165;37;1202
28;360;Saint-Sauveur-Marville;28;238;Marville-les-Bois;359;8;367
28;103;Cloyes-les-Trois-Rivières;28;241;Mée;264;7;271
28;422;Les Villages Vovéens;28;258;Montainville;298;6;304
28;103;Cloyes-les-Trois-Rivières;28;262;Montigny-le-Gannelon;455;13;468
28;183;Gommerville;28;288;Orlu;38;0;38
28;330;Villemaury;28;295;Ozoir-le-Breuil;435;14;449
28;056;Boutigny-Prouais;28;307;Prouais;572;12;584
28;199;Janville-en-Beauce;28;311;Puiset;428;6;434
28;103;Cloyes-les-Trois-Rivières;28;318;Romilly-sur-Aigre;455;9;464
28;422;Les Villages Vovéens;28;320;Rouvray-Saint-Florentin;206;3;209
28;393;Tremblay-les-Villages;28;328;Saint-Chéron-des-Champs;188;6;194
28;330;Villemaury;28;330;Saint-Cloud-en-Dunois;232;4;236
28;331;Saintigny;28;331;Saint-Denis-d'Authou;475;10;485
28;334;Saint-Denis-Lanneray;28;334;Saint-Denis-les-Ponts;1679;42;1721
28;034;Berchères-Saint-Germain;28;338;Saint-Germain-la-Gâtine;155;1;156
28;103;Cloyes-les-Trois-Rivières;28;340;Saint-Hilaire-sur-Yerre;557;14;571
28;012;Commune nouvelle d'Arrou;28;356;Saint-Pellerin;342;5;347
28;018;Authon-du-Perche;28;376;Soizé;320;3;323
28;373;Senonches;28;381;Tardais;57;0;57
28;393;Tremblay-les-Villages;28;384;Theuvy-Achères;205;8;213
28;279;Nogent-le-Roi;28;399;Vacheresses-les-Basses;251;10;261
28;406;Éole-en-Beauce;28;406;Viabon;379;1;380
28;373;Senonches;28;413;Ville-aux-Nonains;164;3;167
28;406;Éole-en-Beauce;28;412;Villeau;185;3;188
28;422;Les Villages Vovéens;28;416;Villeneuve-Saint-Nicolas;138;4;142
28;120;Crucey-Villages;28;420;Vitray-sous-Brézolles;82;0;82
28;422;Les Villages Vovéens;28;422;Voves;3265;48;3313
29;003;Audierne;29;003;Audierne;2151;35;2186
29;021;Plounéour-Brignogan-plages;29;021;Brignogan-Plages;732;18;750
29;003;Audierne;29;052;Esquibien;1541;31;1572
29;076;Milizac-Guipronvel;29;076;Guipronvel;802;7;809
29;241;Rosporden;29;092;Kernével;3193;70;3263
29;266;Saint-Thégonnec Loc-Eguiner;29;127;Loc-Eguiner-Saint-Thégonnec;320;5;325
29;227;Poullaouen;29;129;Locmaria-Berrien;230;4;234
29;076;Milizac-Guipronvel;29;149;Milizac;3719;58;3777
29;199;Plouigneau;29;199;Plouigneau;4905;177;5082
29;021;Plounéour-Brignogan-plages;29;203;Plounéour-Trez;1181;31;1212
29;199;Plouigneau;29;219;Ponthou;179;3;182
29;227;Poullaouen;29;227;Poullaouen;1260;28;1288
29;266;Saint-Thégonnec Loc-Eguiner;29;266;Saint-Thégonnec;2715;72;2787
30;052;Bréau-Mars;30;052;Bréau-et-Salagosse;458;18;476
30;052;Bréau-Mars;30;157;Mars;171;1;172
31;085;Boutx;31;016;Argut-Dessus;43;0;43
31;085;Boutx;31;154;Couledoux;37;0;37
31;471;Saint-Béat-Lez;31;298;Lez;59;2;61
31;412;Péguilhan;31;307;Lunax;64;1;65
31;412;Péguilhan;31;412;Péguilhan;212;7;219
32;426;Seissan;32;011;Artiguedieu;95;0;95
32;344;Riscle;32;074;Cannet;54;3;57
32;079;Castelnau d'Auzan Labarrère;32;168;Labarrère;195;6;201
32;462;Vic-Fezensac;32;179;Lagraulas;102;3;105
32;344;Riscle;32;344;Riscle;1777;97;1874
33;018;Val de Virvée;33;018;Aubie-et-Espessas;1361;17;1378
33;055;Blaignan-Prignac;33;055;Blaignan;466;4;470
33;106;Castets et Castillon;33;106;Castets-en-Dorthe;1164;10;1174
33;106;Castets et Castillon;33;107;Castillon-de-Castets;294;9;303
33;380;Val-de-Livenne;33;267;Marcillac;1134;17;1151
33;018;Val de Virvée;33;371;Saint-Antoine;418;5;423
33;380;Val-de-Livenne;33;380;Saint-Caprais-de-Blaye;622;6;628
33;018;Val de Virvée;33;495;Salignac;1756;19;1775
34;246;Entre-Vignes;34;246;Saint-Christol;1380;31;1411
34;246;Entre-Vignes;34;330;Vérargues;748;13;761
35;004;Val-Couesnon;35;004;Antrain;1289;31;1320
35;292;Saint-Marc-le-Blanc;35;011;Baillé;279;6;285
35;064;La Chapelle-de-Brain;35;036;Brain-sur-Vilaine;296;10;306
35;168;Val d'Anast;35;048;Campel;458;11;469
35;220;Piré-Chancé;35;053;Chancé;301;13;314
35;060;La Chapelle du Lou du Lac;35;060;Chapelle-du-Lou;908;18;926
35;069;Châteaugiron;35;069;Châteaugiron;8028;211;8239
35;096;Domagné;35;074;Chaumeré;177;5;182
35;191;Les Portes du Coglais;35;083;Coglès;657;15;672
35;163;Luitré-Dompierre;35;100;Dompierre-du-Chemin;544;8;552
35;004;Val-Couesnon;35;113;Fontenelle;542;13;555
35;176;Guipry-Messac;35;129;Guipry;3830;61;3891
35;308;Mesnil-Roc'h;35;147;Lanhélin;951;12;963
35;060;La Chapelle du Lou du Lac;35;158;Lou-du-Lac;97;1;98
35;163;Luitré-Dompierre;35;163;Luitré;1287;21;1308
35;168;Val d'Anast;35;168;Maure-de-Bretagne;3507;70;3577
35;176;Guipry-Messac;35;176;Messac;3204;84;3288
35;184;Montauban-de-Bretagne;35;184;Montauban-de-Bretagne;5312;236;5548
35;191;Les Portes du Coglais;35;191;Montours;1105;23;1128
35;069;Châteaugiron;35;209;Ossé;1259;25;1284
35;220;Piré-Chancé;35;220;Piré-sur-Seiche;2666;40;2706
35;069;Châteaugiron;35;254;Saint-Aubin-du-Pavail;838;23;861
35;257;Maen Roch;35;257;Saint-Brice-en-Coglès;3068;54;3122
35;257;Maen Roch;35;267;Saint-Étienne-en-Coglès;1853;42;1895
35;282;Rives-du-Couesnon;35;269;Saint-Georges-de-Chesné;708;12;720
35;282;Rives-du-Couesnon;35;282;Saint-Jean-sur-Couesnon;1197;28;1225
35;184;Montauban-de-Bretagne;35;301;Saint-M'Hervon;634;7;641
35;292;Saint-Marc-le-Blanc;35;292;Saint-Marc-le-Blanc;1382;33;1415
35;282;Rives-du-Couesnon;35;293;Saint-Marc-sur-Couesnon;570;9;579
35;004;Val-Couesnon;35;303;Saint-Ouen-la-Rouërie;834;11;845
35;308;Mesnil-Roc'h;35;308;Saint-Pierre-de-Plesguen;2960;55;3015
35;191;Les Portes du Coglais;35;323;Selle-en-Coglès;592;11;603
35;004;Val-Couesnon;35;341;Tremblay;1493;34;1527
35;308;Mesnil-Roc'h;35;344;Tressé;412;9;421
35;282;Rives-du-Couesnon;35;348;Vendel;396;3;399
36;070;Éguzon-Chantôme;36;039;Chantôme;82;3;85
36;244;Villentrois-Faverolles-en-Berry;36;072;Faverolles-en-Berry;302;3;305
36;093;Levroux;36;093;Levroux;2727;35;2762
36;229;Val-Fouzon;36;151;Parpeçay;222;1;223
36;093;Levroux;36;201;Saint-Martin-de-Lamps;150;1;151
36;093;Levroux;36;206;Saint-Pierre-de-Lamps;54;1;55
36;229;Val-Fouzon;36;183;Sainte-Cécile;89;0;89
36;229;Val-Fouzon;36;229;Varennes-sur-Fouzon;665;9;674
36;244;Villentrois-Faverolles-en-Berry;36;244;Villentrois;575;3;578
36;202;Saint-Maur;36;245;Villers-les-Ormes;452;10;462
37;021;Beaumont-Louestault;37;021;Beaumont-la-Ronce;1274;16;1290
37;123;Langeais;37;102;Essards;151;1;152
37;232;Coteaux-sur-Loire;37;120;Ingrandes-de-Touraine;545;10;555
37;021;Beaumont-Louestault;37;135;Louestault;438;2;440
37;254;Tauxigny-Saint-Bauld;37;209;Saint-Bauld;193;3;196
37;232;Coteaux-sur-Loire;37;227;Saint-Michel-sur-Loire;713;16;729
37;232;Coteaux-sur-Loire;37;232;Saint-Patrice;655;13;668
38;001;Les Abrets en Dauphiné;38;001;Abrets;3484;47;3531
38;297;Arandon-Passins;38;014;Arandon;678;10;688
38;479;Porte-des-Bonnevaux;38;016;Arzay;227;3;230
38;225;Autrans-Méaudre en Vercors;38;021;Autrans;1560;42;1602
38;022;Les Avenières Veyrins-Thuellin;38;022;Avenières;5643;105;5748
38;284;Ornacieux-Balbins;38;025;Balbins;448;18;466
38;001;Les Abrets en Dauphiné;38;028;Bâtie-Divisin;927;19;946
38;073;Chantepérier;38;073;Chantelouve;80;1;81
38;479;Porte-des-Bonnevaux;38;121;Commelle;938;25;963
38;456;Châtel-en-Trièves;38;125;Cordéac;210;4;214
38;359;Saint Antoine l'Abbaye;38;145;Dionay;114;4;118
38;163;Haut-Bréda;38;163;Ferrière;229;4;233
38;001;Les Abrets en Dauphiné;38;165;Fitilieu;1925;39;1964
38;225;Autrans-Méaudre en Vercors;38;225;Méaudre;1470;61;1531
38;139;Creys-Mépieu;38;227;Mépieu;562;5;567
38;253;Les Deux Alpes;38;253;Mont-de-Lans;1097;22;1119
38;439;Crêts en Belledonne;38;262;Morêtel-de-Mailles;469;4;473
38;479;Porte-des-Bonnevaux;38;274;Nantoin;482;9;491
38;284;Ornacieux-Balbins;38;284;Ornacieux;398;9;407
38;292;Villages du Lac de Paladru;38;292;Paladru;1246;32;1278
38;560;Val-de-Virieu;38;293;Panissage;445;9;454
38;297;Arandon-Passins;38;297;Passins;1150;32;1182
38;073;Chantepérier;38;302;Périer;119;2;121
38;292;Villages du Lac de Paladru;38;305;Pin;1261;28;1289
38;163;Haut-Bréda;38;306;Pinsot;164;6;170
38;395;Plateau-des-Petites-Roches;38;367;Saint-Bernard;635;23;658
38;395;Plateau-des-Petites-Roches;38;395;Saint-Hilaire;1284;41;1325
38;395;Plateau-des-Petites-Roches;38;435;Saint-Pancrasse;489;10;499
38;456;Châtel-en-Trièves;38;456;Saint-Sébastien;253;5;258
38;479;Porte-des-Bonnevaux;38;479;Semons;361;15;376
38;253;Les Deux Alpes;38;534;Vénosc;819;14;833
38;022;Les Avenières Veyrins-Thuellin;38;541;Veyrins-Thuellin;2129;53;2182
38;560;Val-de-Virieu;38;560;Virieu;1092;10;1102
39;385;Neublans-Abergement;39;005;Abergement-Saint-Jean;84;0;84
25;527;Saint-Vit;39;012;Antorpe;796;14;810
39;018;Aromas;39;018;Aromas;572;18;590
39;378;Les Trois-Châteaux;39;023;Aubépin;161;2;163
39;209;Val-d'Épy;39;036;Balme-d'Épy;52;1;53
39;043;Beaufort-Orbagna;39;043;Beaufort;1135;17;1152
39;022;Asnans-Beauvoisin;39;044;Beauvoisin;202;7;209
39;576;Val-Sonnette;39;064;Bonnaud;58;1;59
39;485;Val Suran;39;069;Bourcia;106;1;107
39;199;Domblans;39;075;Bréry;224;3;227
39;339;Chassal-Molinges;39;113;Chassal;426;15;441
39;258;Grande-Rivière Château;39;115;Château-des-Prés;207;2;209
39;378;Les Trois-Châteaux;39;135;Chazelles;160;3;163
39;530;Thoirette-Coisia;39;158;Coisia;177;5;182
39;177;Hauteroche;39;177;Crançot;596;13;609
39;491;Coteaux du Lizon;39;186;Cuttura;327;11;338
39;190;Dampierre;39;190;Dampierre;1160;27;1187
39;273;Montlainsia;39;195;Dessia;66;4;70
39;329;Mièges;39;213;Esserval-Combe;26;0;26
39;021;La Chailleuse;39;215;Essia;72;0;72
39;209;Val-d'Épy;39;226;Florentia;23;0;23
39;577;Vincent-Froideville;39;243;Froideville;63;0;63
39;198;Dole;39;256;Goux;311;4;315
39;258;Grande-Rivière Château;39;258;Grande-Rivière;419;17;436
39;177;Hauteroche;39;260;Granges-sur-Baume;130;4;134
39;576;Val-Sonnette;39;264;Grusse;176;8;184
39;273;Montlainsia;39;273;Lains;80;2;82
39;286;Lavans-lès-Saint-Claude;39;286;Lavans-lès-Saint-Claude;1790;83;1873
39;368;Hauts de Bienne;39;294;Lézat;187;7;194
39;485;Val Suran;39;303;Louvenne;131;1;132
39;537;Trenal;39;309;Mallerey;72;0;72
39;329;Mièges;39;329;Mièges;115;3;118
39;177;Hauteroche;39;332;Mirebel;234;7;241
39;339;Chassal-Molinges;39;339;Molinges;698;13;711
39;329;Mièges;39;340;Molpré;29;0;29
39;510;Septmoncel les Molunes;39;341;Molunes;133;4;137
39;273;Montlainsia;39;347;Montagna-le-Templier;99;1;100
39;368;Hauts de Bienne;39;368;Morez;4813;256;5069
39;010;Andelot-Morval;39;369;Morval;29;0;29
39;368;Hauts de Bienne;39;371;Mouille;312;7;319
39;378;Les Trois-Châteaux;39;378;Nanc-lès-Saint-Amour;296;9;305
39;209;Val-d'Épy;39;382;Nantey;61;3;64
39;205;Éclans-Nenon;39;383;Nenon;119;4;123
39;043;Beaufort-Orbagna;39;395;Orbagna;240;2;242
39;190;Dampierre;39;414;Petit-Mercey;125;1;126
39;130;Nanchez;39;417;Piards;182;2;184
39;286;Lavans-lès-Saint-Claude;39;438;Ponthoux;68;3;71
39;286;Lavans-lès-Saint-Claude;39;440;Pratz;519;22;541
39;130;Nanchez;39;442;Prénovel;272;7;279
39;017;Arlay;39;482;Saint-Germain-lès-Arlay;430;19;449
39;378;Les Trois-Châteaux;39;484;Saint-Jean-d'Étreux;147;1;148
39;485;Val Suran;39;485;Saint-Julien;431;9;440
39;021;La Chailleuse;39;488;Saint-Laurent-la-Roche;328;8;336
39;491;Coteaux du Lizon;39;491;Saint-Lupicin;2001;85;2086
39;209;Val-d'Épy;39;509;Senaud;52;2;54
39;510;Septmoncel les Molunes;39;510;Septmoncel;681;20;701
39;530;Thoirette-Coisia;39;530;Thoirette;684;19;703
39;537;Trenal;39;537;Trenal;386;12;398
39;209;Val-d'Épy;39;209;Val d'Épy;146;1;147
39;583;Vosbles-Valfin;39;542;Valfin-sur-Valouse;73;5;78
39;021;La Chailleuse;39;544;Varessia;33;2;35
39;576;Val-Sonnette;39;549;Vercia;295;12;307
39;130;Nanchez;39;562;Villard-sur-Bienne;178;9;187
39;485;Val Suran;39;564;Villechantria;119;2;121
39;018;Aromas;39;566;Villeneuve-lès-Charnod;86;0;86
39;576;Val-Sonnette;39;576;Vincelles;391;13;404
39;086;Cernon;39;578;Viremont;29;1;30
40;197;Morcenx-la-Nouvelle;40;009;Arjuzanx;212;5;217
40;243;Rion-des-Landes;40;048;Boos;470;6;476
40;197;Morcenx-la-Nouvelle;40;107;Garrosse;296;3;299
40;243;Rion-des-Landes;40;243;Rion-des-Landes;2542;36;2578
40;197;Morcenx-la-Nouvelle;40;302;Sindères;180;6;186
41;248;Couëtron-au-Perche;41;005;Arville;94;0;94
41;171;Oucques La Nouvelle;41;011;Baigneaux;46;1;47
41;171;Oucques La Nouvelle;41;015;Beauvilliers;61;0;61
41;273;Vievy-le-Rayé;41;021;Bosse;125;2;127
41;151;Montrichard Val de Cher;41;023;Bourré;618;12;630
41;142;Valencisse;41;033;Chambon-sur-Cisse;691;47;738
41;055;Valloire-sur-Cisse;41;055;Chouzy-sur-Cisse;1998;41;2039
41;173;Beauce la Romaine;41;056;Colombe;202;3;205
41;059;Controis-en-Sologne;41;059;Contres;3631;76;3707
41;055;Valloire-sur-Cisse;41;064;Coulanges;308;13;321
41;070;Vallée-de-Ronsard;41;070;Couture-sur-Loir;412;9;421
41;273;Vievy-le-Rayé;41;076;Écoman;130;1;131
41;059;Controis-en-Sologne;41;082;Feings;717;12;729
41;059;Controis-en-Sologne;41;092;Fougères-sur-Bièvre;788;29;817
41;173;Beauce la Romaine;41;133;Membrolles;269;4;273
41;142;Valencisse;41;142;Molineuf;746;19;765
41;151;Montrichard Val de Cher;41;151;Montrichard;3145;39;3184
41;248;Couëtron-au-Perche;41;165;Oigny;90;5;95
41;167;Veuzain-sur-Loire;41;167;Onzain;3275;100;3375
41;142;Valencisse;41;169;Orchaise;939;25;964
41;059;Controis-en-Sologne;41;170;Ouchamps;733;26;759
41;171;Oucques La Nouvelle;41;171;Oucques;1520;28;1548
41;173;Beauce la Romaine;41;173;Ouzouer-le-Marché;2052;44;2096
41;173;Beauce la Romaine;41;183;Prénouvellon;261;4;265
41;248;Couëtron-au-Perche;41;197;Saint-Agil;279;2;281
41;248;Couëtron-au-Perche;41;202;Saint-Avit;96;3;99
41;149;Montoire-sur-le-Loir;41;227;Saint-Quentin-lès-Troo;226;5;231
41;171;Oucques La Nouvelle;41;210;Sainte-Gemmes;103;0;103
41;055;Valloire-sur-Cisse;41;240;Seillac;110;1;111
41;173;Beauce la Romaine;41;244;Semerville;99;3;102
41;248;Couëtron-au-Perche;41;248;Souday;493;14;507
41;059;Controis-en-Sologne;41;257;Thenay;914;14;928
41;070;Vallée-de-Ronsard;41;263;Tréhet;109;0;109
41;173;Beauce la Romaine;41;264;Tripleville;176;3;179
41;173;Beauce la Romaine;41;270;Verdes;436;7;443
41;167;Veuzain-sur-Loire;41;272;Veuves;207;2;209
42;268;Vézelin-sur-Loire;42;004;Amions;305;2;307
42;039;Chalmazel-Jeansagnière;42;039;Chalmazel;357;2;359
42;225;Genilac;42;080;Cula;952;16;968
42;268;Vézelin-sur-Loire;42;082;Dancé;172;2;174
42;039;Chalmazel-Jeansagnière;42;114;Jeansagnière;96;3;99
42;218;Saint-Étienne;42;190;Rochetaillée;620;10;630
42;245;Vêtre-sur-Anzon;42;245;Saint-Julien-la-Vêtre;358;4;362
42;279;Saint-Just-Saint-Rambert;42;250;Saint-Just-sur-Loire;6856;132;6988
42;268;Vézelin-sur-Loire;42;268;Saint-Paul-de-Vézelin;319;5;324
42;245;Vêtre-sur-Anzon;42;291;Saint-Thurin;188;2;190
43;221;Saint-Privat-d'Allier;43;176;Saint-Didier-d'Allier;44;0;44
43;090;Esplantas-Vazeilles;43;255;Vazeilles-près-Saugues;35;1;36
44;163;Vair-sur-Loire;44;004;Anetz;2086;54;2140
44;005;Chaumes-en-Retz;44;005;Arthon-en-Retz;4213;66;4279
44;029;Divatte-sur-Loire;44;008;Barbechat;1308;21;1329
44;213;Loireauxence;44;011;Belligné;1805;31;1836
44;180;Vallons-de-l'Erdre;44;017;Bonnœuvre;559;15;574
44;021;Villeneuve-en-Retz;44;021;Bourgneuf-en-Retz;3667;60;3727
44;029;Divatte-sur-Loire;44;029;Chapelle-Basse-Mer;5601;100;5701
44;213;Loireauxence;44;034;Chapelle-Saint-Sauveur;817;9;826
44;005;Chaumes-en-Retz;44;040;Chéméré;2614;39;2653
44;180;Vallons-de-l'Erdre;44;225;Freigné;1106;20;1126
44;021;Villeneuve-en-Retz;44;059;Fresnay-en-Retz;1244;27;1271
44;087;Machecoul-Saint-Même;44;087;Machecoul;6334;210;6544
44;180;Vallons-de-l'Erdre;44;093;Maumusson;1064;26;1090
44;213;Loireauxence;44;147;Rouxière;1171;12;1183
44;163;Vair-sur-Loire;44;163;Saint-Herblon;2631;51;2682
44;180;Vallons-de-l'Erdre;44;180;Saint-Mars-la-Jaille;2399;44;2443
44;087;Machecoul-Saint-Même;44;181;Saint-Même-le-Tenu;1219;25;1244
44;180;Vallons-de-l'Erdre;44;191;Saint-Sulpice-des-Landes;673;14;687
44;213;Loireauxence;44;213;Varades;3708;80;3788
44;180;Vallons-de-l'Erdre;44;219;Vritz;748;8;756
45;240;Outarville;45;003;Allainville-en-Beauce;143;1;144
45;155;Gien;45;007;Arrabloy;445;10;455
45;253;Pithiviers-le-Vieil;45;048;Bouzonville-en-Beauce;296;6;302
45;051;Bray-Saint-Aignan;45;051;Bray-en-Val;1443;29;1472
45;035;Boiscommun;45;090;Chemault;289;10;299
45;191;Le Malesherbois;45;106;Coudray;392;17;409
45;129;Douchy-Montcorbon;45;129;Douchy;910;18;928
45;240;Outarville;45;140;Faronville;117;2;119
45;160;Greneville-en-Beauce;45;163;Guignonville;279;4;283
45;025;Bazoches-les-Gallerandes;45;172;Izy;297;4;301
45;191;Le Malesherbois;45;057;Labrosse;97;1;98
45;191;Le Malesherbois;45;190;Mainvilliers;266;3;269
45;191;Le Malesherbois;45;191;Malesherbes;6089;123;6212
45;191;Le Malesherbois;45;192;Manchecourt;764;12;776
45;129;Douchy-Montcorbon;45;211;Montcorbon;462;11;473
45;191;Le Malesherbois;45;221;Nangeville;114;1;115
45;191;Le Malesherbois;45;236;Orveau-Bellesauve;420;12;432
45;051;Bray-Saint-Aignan;45;267;Saint-Aignan-des-Gués;291;5;296
45;307;Selle-sur-le-Bied;45;287;Saint-Loup-de-Gonois;107;4;111
45;240;Outarville;45;295;Saint-Péravy-Épreux;166;6;172
45;162;Guigneville;45;304;Sébouville;208;8;216
45;240;Outarville;45;318;Teillay-le-Gaudin;144;2;146
45;118;Crottes-en-Pithiverais;45;319;Teillay-Saint-Benoît;86;1;87
45;348;Yèvre-la-Ville;45;349;Yèvre-le-Châtel;210;6;216
46;263;Barguelonne-en-Quercy;46;014;Bagat-en-Quercy;196;7;203
46;138;Cœur de Causse;46;019;Beaumat;75;1;76
46;201;Montcuq-en-Quercy-Blanc;46;025;Belmontet;157;5;162
46;033;Porte-du-Quercy;46;033;Boulvé;187;6;193
46;311;Sousceyrac-en-Quercy;46;048;Calviac;149;0;149
46;063;Castelnau Montratier-Sainte Alauzie;46;063;Castelnau-Montratier;1749;37;1786
46;232;Vignon-en-Quercy;46;067;Cazillac;423;16;439
46;311;Sousceyrac-en-Quercy;46;071;Comiac;213;4;217
46;156;Bellefont-La Rauze;46;077;Cours;280;6;286
46;083;Cressensac-Sarrazac;46;083;Cressensac;630;15;645
46;033;Porte-du-Quercy;46;099;Fargues;153;1;154
46;103;Saint-Paul-Flaugnac;46;103;Flaugnac;409;11;420
46;138;Cœur de Causse;46;110;Fontanes-du-Causse;64;2;66
46;138;Cœur de Causse;46;138;Labastide-Murat;645;16;661
46;311;Sousceyrac-en-Quercy;46;141;Lacam-d'Ourcet;106;5;111
46;311;Sousceyrac-en-Quercy;46;150;Lamativie;55;1;56
46;156;Bellefont-La Rauze;46;156;Laroque-des-Arcs;506;11;517
46;262;Lendou-en-Quercy;46;158;Lascabanes;203;2;205
46;201;Montcuq-en-Quercy-Blanc;46;166;Lebreil;160;3;163
46;201;Montcuq-en-Quercy-Blanc;46;201;Montcuq;1220;39;1259
46;232;Vignon-en-Quercy;46;232;Quatre-Routes-du-Lot;587;9;596
46;252;Les Pechs du Vers;46;252;Saint-Cernin;204;5;209
46;262;Lendou-en-Quercy;46;262;Saint-Cyprien;255;9;264
46;263;Barguelonne-en-Quercy;46;263;Saint-Daunès;218;3;221
46;268;Saint Géry-Vers;46;268;Saint-Géry;431;12;443
46;262;Lendou-en-Quercy;46;274;Saint-Laurent-Lolmie;180;3;183
46;252;Les Pechs du Vers;46;275;Saint-Martin-de-Vers;107;3;110
46;033;Porte-du-Quercy;46;278;Saint-Matré;142;1;143
46;263;Barguelonne-en-Quercy;46;285;Saint-Pantaléon;276;7;283
46;103;Saint-Paul-Flaugnac;46;287;Saint-Paul-de-Loubressac;591;15;606
46;138;Cœur de Causse;46;291;Saint-Sauveur-la-Vallée;53;0;53
46;063;Castelnau Montratier-Sainte Alauzie;46;248;Sainte-Alauzie;107;1;108
46;201;Montcuq-en-Quercy-Blanc;46;261;Sainte-Croix;76;1;77
46;083;Cressensac-Sarrazac;46;298;Sarrazac;499;8;507
46;033;Porte-du-Quercy;46;300;Saux;95;0;95
46;311;Sousceyrac-en-Quercy;46;311;Sousceyrac;818;10;828
46;138;Cœur de Causse;46;325;Vaillac;99;2;101
46;201;Montcuq-en-Quercy-Blanc;46;326;Valprionde;126;0;126
46;156;Bellefont-La Rauze;46;327;Valroufié;448;7;455
46;268;Saint Géry-Vers;46;331;Vers;447;7;454
47;302;Sos;47;116;Gueyze;137;3;140
47;221;Réaup-Lisse;47;149;Lisse;204;8;212
47;302;Sos;47;166;Meylan;51;0;51
47;206;Pinel-Hauterive;47;268;Saint-Pierre-de-Caubel;188;1;189
47;134;Lannes;47;322;Villeneuve-de-Mézin;74;0;74
